"ORDER_ID","ORDER_DATE","MONTH_NAME","QUARTER_NAME","SHIP_DATE","SHIP_MODE","CUSTOMER_ID","REGION","PRODUCT_ID","SALES","QUANTITY","DISCOUNT","PROFIT","CASE_ID"
"241789111","2024-02-20","Jan-24","Q12024","2024-02-27","First Class","770116614","East","16","391","6","0","17","51979084"
"241820876","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","985077674","West","2","445","10","0","19","86900951"
"242290553","2024-03-04","Mar-24","Q12024","2024-03-11","First Class","258123606","West","4","405","10","0","-25","82060152"
"242408955","2024-02-12","Jan-24","Q12024","2024-02-23","Standard Class","781260365","West","16","291","4","0","10","78751793"
"242454732","2024-02-13","Mar-24","Q12024","2024-02-14","Second Class","10032212","East","7","490","10","0","-67","74281964"
"242461541","2024-03-14","Mar-24","Q12024","2024-03-18","First Class","502451031","West","10","158","10","0","-10","63924586"
"242562038","2024-02-26","Jan-24","Q12024","2024-02-29","Standard Class","620679228","West","17","10","7","0","15","78491787"
"242653290","2024-02-16","Mar-24","Q12024","2024-02-19","First Class","993226178","West","10","419","6","0","5","59614339"
"242696208","2024-03-10","Mar-24","Q12024","2024-03-18","Second Class","514211036","East","13","379","10","0","-36","76572433"
"242709883","2024-02-10","Mar-24","Q12024","2024-02-14","First Class","164739988","West","15","353","6","0","-26","68448323"
"242801291","2024-02-20","Jan-24","Q12024","2024-02-22","Standard Class","812173357","West","16","187","4","0","19","70915703"
"242803192","2024-02-20","Mar-24","Q12024","2024-02-21","Second Class","49776873","West","15","386","7","0","-64","59660606"
"242933067","2024-02-24","Mar-24","Q12024","2024-03-01","First Class","484672726","West","3","136","9","0","9","75198148"
"243005155","2024-02-01","Mar-24","Q12024","2024-02-06","First Class","211464406","Central","17","366","10","0","-77","65532839"
"243171820","2024-03-15","Jan-24","Q12024","2024-03-19","Standard Class","246158768","Central","15","152","10","0","19","36921051"
"243415355","2024-03-12","Mar-24","Q12024","2024-03-11","Standard Class","345470079","East","9","316","9","0","-59","63121532"
"243571160","2024-03-05","Jan-24","Q12024","2024-03-08","Standard Class","877468593","East","8","147","9","0","-20","59056137"
"243810284","2024-03-14","Mar-24","Q12024","2024-03-19","Standard Class","633295325","West","17","405","10","0","-21","57343927"
"243861089","2024-02-25","Mar-24","Q12024","2024-03-05","First Class","873798400","West","4","267","6","0","19","86900951"
"244175028","2024-02-17","Mar-24","Q12024","2024-02-26","Second Class","671985965","Central","11","409","5","0","-23","54557818"
"244879107","2024-02-09","Mar-24","Q12024","2024-02-14","Standard Class","359002998","West","18","85","6","0","19","60255923"
"245205531","2024-02-13","Mar-24","Q12024","2024-02-20","Second Class","607647438","West","9","414","9","0","-35","83122777"
"245948048","2024-02-26","Mar-24","Q12024","2024-03-01","Second Class","278169380","South","10","221","9","0","-11","71980022"
"246641010","2024-02-06","Jan-24","Q12024","2024-02-16","Standard Class","97177599","East","14","397","6","0","13","80150827"
"246875467","2024-02-23","Mar-24","Q12024","2024-02-27","Standard Class","47311038","East","13","511","9","0","-1","86900951"
"247101685","2024-02-14","Jan-24","Q12024","2024-02-19","First Class","807439042","West","15","182","10","0","19","70982140"
"247180440","2024-02-27","Mar-24","Q12024","2024-03-01","Second Class","383460697","West","7","511","10","0","3","86031526"
"247228954","2024-03-09","Mar-24","Q12024","2024-03-17","First Class","340572150","West","10","170","6","0","19","60304480"
"247787240","2024-01-31","Mar-24","Q12024","2024-02-07","Second Class","615312920","East","19","246","9","0","-43","64849361"
"248048368","2024-03-09","Jan-24","Q12024","2024-03-13","Second Class","267961663","West","11","280","10","0","-10","55861591"
"248050957","2024-02-09","Jan-24","Q12024","2024-02-15","Standard Class","108055862","West","4","159","4","0","2","49948506"
"248095315","2024-02-17","Jan-24","Q12024","2024-02-21","Second Class","156093228","East","2","143","7","0","0","57848978"
"248243749","2024-02-21","Jan-24","Q12024","2024-02-22","Second Class","672461964","Central","11","151","8","0","0","60547895"
"248379786","2024-03-11","Mar-24","Q12024","2024-03-09","Standard Class","107525652","West","17","400","10","0","1","50714512"
"248608340","2024-03-07","Mar-24","Q12024","2024-03-10","Second Class","130636832","West","4","304","5","0","19","86900951"
"248819300","2024-02-26","Mar-24","Q12024","2024-02-29","Second Class","153445056","Central","8","383","9","0","-26","55945024"
"249174141","2024-02-16","Mar-24","Q12024","2024-02-16","Second Class","318841228","West","12","239","9","0","-17","78837891"
"249547489","2024-02-03","Jan-24","Q12024","2024-02-06","First Class","10404574","West","2","376","7","0","-35","75712178"
"249868151","2024-03-11","Mar-24","Q12024","2024-03-14","Second Class","269832666","West","3","155","10","0","19","61255908"
"249988701","2024-03-09","Jan-24","Q12024","2024-03-13","Standard Class","324696917","West","14","187","10","0","-15","70933067"
"250003286","2024-03-09","Mar-24","Q12024","2024-03-12","Standard Class","75320376","West","14","454","9","0","-31","34237967"
"250530109","2024-02-28","Mar-24","Q12024","2024-03-05","First Class","40359759","West","1","490","10","0","-2","86900951"
"250615056","2024-03-11","Jan-24","Q12024","2024-03-13","Second Class","630289412","Central","2","427","10","0","-8","75331192"
"250696626","2024-02-10","Mar-24","Q12024","2024-02-16","Second Class","678829990","West","14","265","8","0","-54","57375540"
"250717561","2024-01-31","Mar-24","Q12024","2024-02-03","First Class","622047122","West","7","440","9","0","-1","86900951"
"250744016","2024-03-14","Mar-24","Q12024","2024-03-21","Second Class","366111410","West","8","415","10","0","-13","68393879"
"250751704","2024-02-19","Mar-24","Q12024","2024-02-23","Second Class","464059756","West","3","426","7","0","-17","80029943"
"251523098","2024-02-08","Mar-24","Q12024","2024-02-16","Second Class","169654154","West","10","130","4","0","4","73556670"
"251761625","2024-03-04","Jan-24","Q12024","2024-03-14","Standard Class","429755185","Central","16","243","10","0","-27","65519702"
"251996213","2024-03-06","Mar-24","Q12024","2024-03-12","First Class","844868363","West","4","294","6","0","19","76391425"
"252124543","2024-03-09","Mar-24","Q12024","2024-03-14","Second Class","159257187","West","7","194","10","0","8","80578106"
"252827312","2024-03-15","Mar-24","Q12024","2024-03-21","Second Class","480638541","West","19","296","10","0","-11","40504116"
"252847624","2024-02-22","Mar-24","Q12024","2024-03-04","Standard Class","472669763","West","18","302","5","0","-12","84107958"
"253042009","2024-03-07","Jan-24","Q12024","2024-03-10","Standard Class","903063489","West","17","222","9","0","-41","76347916"
"253346086","2024-02-28","Mar-24","Q12024","2024-03-04","First Class","56550396","West","8","355","10","0","-65","83140067"
"253404162","2024-03-09","Jan-24","Q12024","2024-03-07","Second Class","679312318","East","3","397","10","0","19","46743221"
"253489527","2024-02-04","Jan-24","Q12024","2024-02-14","Standard Class","695138813","East","19","270","10","0","-28","47329804"
"253606640","2024-03-17","Mar-24","Q12024","2024-03-18","Second Class","866001019","West","11","461","10","0","19","86303873"
"253792945","2024-02-23","Mar-24","Q12024","2024-03-01","First Class","836448168","Central","3","393","10","0","-7","75689406"
"253867138","2024-02-18","Mar-24","Q12024","2024-02-25","First Class","223227206","South","7","159","9","0","-3","78353592"
"253890858","2024-03-12","Mar-24","Q12024","2024-03-19","Second Class","959648162","West","4","244","7","0","3","84272891"
"254077932","2024-03-12","Mar-24","Q12024","2024-03-21","Standard Class","397573186","West","8","379","6","0","19","86900951"
"254225938","2024-02-20","Mar-24","Q12024","2024-02-16","First Class","447313251","East","2","488","10","0","-42","68841333"
"254756360","2024-03-02","Mar-24","Q12024","2024-03-11","Second Class","787363431","Central","6","246","10","0","-44","86737948"
"254787959","2024-02-24","Jan-24","Q12024","2024-03-03","Second Class","460062821","West","18","444","10","0","-65","65003998"
"255176901","2024-02-16","Mar-24","Q12024","2024-02-18","Second Class","788471237","West","19","84","9","0","-52","77862633"
"255225141","2024-03-04","Mar-24","Q12024","2024-03-09","Second Class","591828440","West","16","89","6","0","19","86900951"
"255443603","2024-02-28","Jan-24","Q12024","2024-02-29","Second Class","109706455","West","9","177","10","0","-10","80597462"
"255501181","2024-03-01","Mar-24","Q12024","2024-02-26","Second Class","50165346","West","15","55","4","0","19","76925496"
"255722975","2024-02-28","Mar-24","Q12024","2024-03-11","First Class","563643454","West","1","308","7","0","-13","86900951"
"255773563","2024-02-15","Jan-24","Q12024","2024-02-22","Standard Class","873991274","West","18","127","6","0","4","48749695"
"256376217","2024-02-19","Jan-24","Q12024","2024-02-23","Standard Class","338382907","West","10","119","4","0","17","56189670"
"256384568","2024-03-02","Mar-24","Q12024","2024-03-07","Second Class","134794419","West","16","139","8","0","19","86900951"
"256660574","2024-02-19","Mar-24","Q12024","2024-02-27","First Class","457773987","South","8","454","9","0","-13","61605862"
"256972782","2024-03-03","Mar-24","Q12024","2024-03-11","First Class","26358302","West","2","505","10","0","6","75147751"
"257048150","2024-03-17","Mar-24","Q12024","2024-03-20","Second Class","466380619","West","3","75","6","0","19","86595513"
"257522582","2024-02-13","Jan-24","Q12024","2024-02-19","Second Class","846528914","West","18","48","8","0","12","70743577"
"257642156","2024-02-13","Mar-24","Q12024","2024-02-16","Second Class","174605568","West","10","378","8","0","-43","79260671"
"257822870","2024-03-05","Mar-24","Q12024","2024-03-10","Standard Class","694135304","East","16","419","10","0","-62","58077719"
"258281493","2024-02-15","Mar-24","Q12024","2024-02-23","Second Class","322697343","West","14","511","6","0","-5","86900951"
"258520880","2024-03-09","Jan-24","Q12024","2024-03-16","Second Class","503692624","West","16","278","10","0","-14","76340808"
"258583582","2024-02-13","Jan-24","Q12024","2024-02-18","First Class","194964893","West","10","40","6","0","19","54607890"
"258800442","2024-02-26","Mar-24","Q12024","2024-03-03","Second Class","22667196","West","2","342","9","0","19","79314672"
"259016395","2024-02-21","Mar-24","Q12024","2024-03-03","Standard Class","388833705","West","18","272","7","0","-29","65143822"
"259044594","2024-03-14","Mar-24","Q12024","2024-03-21","Second Class","106036480","West","8","487","10","0","-35","85868546"
"259335827","2024-02-26","Mar-24","Q12024","2024-03-01","Second Class","479527557","Central","9","455","10","0","-29","73390295"
"259384732","2024-02-24","Jan-24","Q12024","2024-03-01","First Class","860662739","West","14","253","8","0","19","55375931"
"259726430","2024-02-06","Mar-24","Q12024","2024-02-13","First Class","339814850","West","17","398","9","0","-53","59652693"
"259893487","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","462611942","West","3","367","10","0","-9","78664271"
"260406207","2024-01-28","Jan-24","Q12024","2024-02-09","Second Class","136382948","South","19","162","7","0","-62","67229635"
"260419350","2024-02-07","Jan-24","Q12024","2024-02-14","First Class","533270645","Central","15","256","8","0","17","70081323"
"260594742","2024-02-28","Mar-24","Q12024","2024-03-03","Standard Class","471866900","Central","6","239","10","0","-35","74581751"
"260781886","2024-02-16","Mar-24","Q12024","2024-02-26","Second Class","976720073","West","13","303","7","0","-16","83199202"
"260786591","2024-03-09","Jan-24","Q12024","2024-03-21","Second Class","346292204","West","17","116","10","0","16","61983419"
"260977198","2024-03-01","Mar-24","Q12024","2024-03-11","Standard Class","744976275","West","13","65","5","0","19","77916420"
"261035808","2024-03-01","Mar-24","Q12024","2024-03-06","Second Class","288221756","West","9","152","10","0","-3","84341135"
"261050074","2024-02-11","Mar-24","Q12024","2024-02-19","Second Class","30119561","East","11","215","8","0","-58","63669744"
"261069434","2024-02-02","Jan-24","Q12024","2024-02-13","Second Class","811543574","East","18","121","8","0","19","81078143"
"261317121","2024-02-27","Mar-24","Q12024","2024-03-03","Standard Class","601312995","West","19","94","7","0","19","48952014"
"261653714","2024-03-14","Mar-24","Q12024","2024-03-19","Standard Class","856060449","West","11","236","6","0","12","55686849"
"262397518","2024-02-15","Mar-24","Q12024","2024-02-21","First Class","578930304","East","15","417","10","0","-59","67586538"
"262401631","2024-03-06","Mar-24","Q12024","2024-03-05","Second Class","754599481","East","11","485","10","0","-29","45988226"
"262635764","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","937722697","West","8","255","10","0","-16","66717632"
"263409922","2024-03-13","Mar-24","Q12024","2024-03-18","Standard Class","494122418","West","13","501","9","0","19","86900951"
"263542881","2024-02-27","Jan-24","Q12024","2024-03-09","First Class","805871427","West","12","191","10","0","14","72864716"
"263637797","2024-03-10","Mar-24","Q12024","2024-03-17","Second Class","317382113","West","10","492","7","0","-18","75871277"
"263898468","2024-02-16","Mar-24","Q12024","2024-02-19","Second Class","283609369","West","10","325","6","0","16","74315546"
"263916925","2024-03-06","Jan-24","Q12024","2024-03-12","Standard Class","105056584","West","14","39","9","0","19","69026762"
"264095743","2024-02-16","Jan-24","Q12024","2024-02-19","Second Class","243984592","West","17","114","4","0","12","68987215"
"264179924","2024-02-18","Mar-24","Q12024","2024-02-23","First Class","654336651","West","10","256","6","0","19","85475143"
"264197989","2024-03-02","Mar-24","Q12024","2024-03-10","Second Class","30570167","West","8","277","7","0","-13","55971990"
"265019876","2024-03-11","Jan-24","Q12024","2024-03-13","Second Class","115013867","East","8","511","10","0","11","61904792"
"265626192","2024-02-09","Mar-24","Q12024","2024-02-14","Second Class","893762307","West","9","197","6","0","-10","65613006"
